;	V3 text file written for MicroBrightField products.
            ( -178.32    78.54  -129.10     0.68)  ; 518
            ( -178.66    78.37  -129.10     0.68)  ; 519
            ( -178.83    78.28  -129.10     0.68)  ; 520
            ( -179.00    78.11  -128.70     0.68)  ; 521
            ( -179.17    78.03  -128.70     0.68)  ; 522
            ( -179.34    78.03  -128.70     0.68)  ; 523
            ( -179.51    77.94  -128.70     0.68)  ; 524
            ( -179.68    77.77  -128.70     0.68)  ; 525
            ( -180.44    77.86  -134.80     0.68)  ; 526
            ( -180.53    77.77  -134.80     0.68)  ; 527
            ( -180.70    77.69  -134.80     0.68)  ; 528
            ( -180.87    77.60  -135.30     0.68)  ; 529
            ( -181.21    77.60  -135.30     0.68)  ; 530
            ( -181.46    77.52  -135.30     0.68)  ; 531
            ( -181.72    77.35  -135.30     0.68)  ; 532
            ( -181.89    77.26  -135.30     0.68)  ; 533
            ( -182.14    77.26  -136.10     0.68)  ; 534
            ( -182.31    77.18  -136.10     0.68)  ; 535
            ( -182.48    77.09  -136.10     0.68)  ; 536
            ( -182.82    77.01  -136.10     0.68)  ; 537
            ( -183.08    76.84  -136.10     0.68)  ; 538
            ( -183.25    76.75  -136.10     0.68)  ; 539
            ( -183.42    76.58  -136.10     0.68)  ; 540
            ( -183.76    76.50  -136.10     0.68)  ; 541
            ( -184.01    76.41  -136.60     0.68)  ; 542
            ( -184.27    76.24  -136.60     0.68)  ; 543
            ( -184.44    76.07  -136.60     0.68)  ; 544
            ( -184.69    75.90  -136.60     0.68)  ; 545
            ( -184.86    75.82  -136.60     0.68)  ; 546
            ( -184.95    75.65  -136.60     0.68)  ; 547
            ( -185.20    75.56  -136.60     0.68)  ; 548
            ( -185.37    75.39  -136.60     0.68)  ; 549
            ( -185.71    75.31  -137.10     0.68)  ; 550
            ( -185.88    75.14  -137.10     0.68)  ; 551
            ( -186.05    75.05  -137.10     0.68)  ; 552
            ( -186.22    74.97  -137.10     0.68)  ; 553
            ( -186.48    74.80  -137.10     0.68)  ; 554
            ( -186.73    74.80  -137.10     0.68)  ; 555
            ( -186.82    74.63  -137.60     0.68)  ; 556
            ( -186.90    74.46  -137.60     0.68)  ; 557
            ( -187.07    74.20  -137.60     0.68)  ; 558
            ( -187.24    74.12  -137.60     0.68)  ; 559
            ( -187.33    74.03  -137.60     0.68)  ; 560
            ( -187.42    73.95  -137.60     0.68)  ; 561
            ( -187.59    73.86  -137.60     0.68)  ; 562
            ( -187.67    73.61  -137.70     0.68)  ; 563
            ( -188.01    73.27  -137.70     0.68)  ; 564
            ( -188.18    73.10  -137.70     0.68)  ; 565
            ( -188.44    72.93  -137.70     0.68)  ; 566
            ( -188.61    72.84  -137.70     0.60)  ; 567
            ( -192.35    72.84  -139.40     0.60)  ; 568
            ( -192.52    72.76  -139.40     0.60)  ; 569
            ( -192.69    72.67  -139.40     0.60)  ; 570
            ( -192.86    72.50  -139.40     0.60)  ; 571
            ( -193.28    72.33  -139.40     0.60)  ; 572
            ( -193.54    72.16  -139.40     0.60)  ; 573
            ( -193.79    72.16  -139.40     0.60)  ; 574
            ( -193.88    71.99  -141.00     0.60)  ; 575
            ( -194.39    71.82  -141.00     0.60)  ; 576
            ( -195.15    71.57  -141.00     0.60)  ; 577
            ( -196.85    71.57  -141.60     0.60)  ; 578
            ( -197.11    71.65  -141.60     0.60)  ; 579
            ( -197.87    71.65  -141.60     0.60)  ; 580
            ( -198.15    71.08  -143.90     0.60)  ; 581
            ( -198.32    70.99  -143.90     0.60)  ; 582
            ( -198.41    70.82  -143.90     0.60)  ; 583
            ( -198.58    70.74  -143.90     0.60)  ; 584
            ( -198.66    70.57  -143.90     0.60)  ; 585
            ( -198.92    70.57  -143.90     0.60)  ; 586
            ( -199.17    69.72  -143.90     0.60)  ; 587
            ( -199.26    69.63  -144.70     0.60)  ; 588
            ( -199.68    69.63  -144.70     0.60)  ; 589
            ( -199.77    69.55  -144.70     0.60)  ; 590
            ( -199.94    69.46  -144.70     0.60)  ; 591
            ( -200.11    69.38  -144.70     0.60)  ; 592
            ( -200.28    69.38  -144.70     0.60)  ; 593
            ( -200.53    69.21  -145.60     0.60)  ; 594
            ( -200.79    69.21  -145.60     0.60)  ; 595
            ( -200.96    69.04  -145.60     0.60)  ; 596
            ( -201.13    69.04  -145.60     0.60)  ; 597
            ( -201.30    68.95  -145.60     0.60)  ; 598
            ( -201.47    68.95  -145.60     0.60)  ; 599
            ( -201.64    68.87  -145.60     0.60)  ; 600
            ( -201.89    68.87  -146.20     0.60)  ; 601
            ( -202.23    68.70  -146.20     0.60)  ; 602
            ( -203.59    68.70  -146.20     0.60)  ; 603
            ( -203.85    68.61  -147.20     0.60)  ; 604
            ( -204.36    68.61  -147.20     0.60)  ; 605
            ( -204.44    68.53  -147.20     0.60)  ; 606
            ( -204.70    68.53  -147.20     0.60)  ; 607
            ( -204.87    68.44  -147.20     0.60)  ; 608
            ( -205.12    68.27  -147.50     0.60)  ; 609
            ( -205.21    68.19  -147.50     0.60)  ; 610
            ( -205.38    68.02  -147.50     0.60)  ; 611
            ( -205.55    67.93  -147.50     0.60)  ; 612
            ( -205.72    67.93  -147.50     0.60)  ; 613
            ( -205.80    67.76  -147.50     0.60)  ; 614
            ( -205.97    67.68  -148.10     0.60)  ; 615
            ( -206.14    67.51  -148.10     0.60)  ; 616
            ( -206.23    67.42  -148.10     0.60)  ; 617
            ( -206.31    67.34  -148.10     0.60)  ; 618
            ( -206.40    67.25  -148.10     0.60)  ; 619
            ( -206.65    67.17  -148.10     0.60)  ; 620
            ( -206.74    67.08  -148.10     0.60)  ; 621
            ( -206.82    67.00  -148.50     0.60)  ; 622
            ( -206.99    66.91  -148.50     0.60)  ; 623
            ( -207.16    66.83  -148.50     0.60)  ; 624
            ( -207.42    66.74  -148.50     0.60)  ; 625
            ( -207.50    66.57  -148.50     0.60)  ; 626
            ( -207.67    66.57  -148.50     0.60)  ; 627
            ( -207.84    66.49  -148.50     0.60)  ; 628
            ( -208.27    66.49  -148.50     0.60)  ; 629
            ( -208.35    66.40  -148.50     0.60)  ; 630
            ( -208.61    66.32  -148.50     0.60)  ; 631
            ( -208.78    66.23  -148.50     0.60)  ; 632
            ( -209.03    66.23  -148.50     0.60)  ; 633
            ( -209.29    66.15  -148.90     0.60)  ; 634
            ( -209.46    66.06  -148.90     0.60)  ; 635
            ( -209.54    65.98  -148.90     0.60)  ; 636
            ( -209.88    65.98  -148.90     0.60)  ; 637
            ( -210.05    65.81  -148.90     0.60)  ; 638
            ( -210.14    65.72  -149.50     0.60)  ; 639
            ( -210.22    65.64  -149.50     0.60)  ; 640
            ( -210.48    65.38  -149.50     0.60)  ; 641
            ( -210.65    65.38  -149.50     0.60)  ; 642
            ( -210.73    65.30  -149.50     0.60)  ; 643
            ( -210.90    65.21  -149.50     0.60)  ; 644
            ( -211.16    65.13  -150.30     0.60)  ; 645
            ( -211.67    65.13  -150.30     0.60)  ; 646
            ( -212.01    65.04  -150.30     0.60)  ; 647
            ( -213.12    65.04  -151.10     0.60)  ; 648
            ( -213.29    65.13  -151.10     0.60)  ; 649
            ( -213.37    65.21  -151.40     0.60)  ; 650
             Normal
          |
            (  -28.07    51.59   -28.60     1.36)  ; 1, R-2-2-2-1-2
            (  -28.24    51.76   -28.60     1.36)  ; 2
            (  -28.75    52.01   -28.20     1.36)  ; 3
            (  -29.00    52.18   -28.20     1.36)  ; 4
            (  -29.17    52.35   -28.20     1.36)  ; 5
            (  -29.34    52.44   -28.20     1.36)  ; 6
            (  -29.51    52.78   -28.20     1.36)  ; 7
            (  -29.94    53.29   -28.20     1.36)  ; 8
            (  -30.02    53.37   -27.40     1.36)  ; 9
            (  -30.11    53.46   -27.40     1.36)  ; 10
            (  -30.19    53.54   -27.40     1.36)  ; 11
            (  -30.45    53.88   -27.40     1.36)  ; 12
            (  -30.62    54.05   -27.40     1.36)  ; 13
            (  -30.70    54.14   -26.70     1.36)  ; 14
            (  -31.13    54.14   -26.70     1.36)  ; 15
            (  -31.55    54.22   -26.70     1.36)  ; 16
            (  -31.89    54.22   -26.30     1.36)  ; 17
            (  -32.15    54.14   -26.30     1.36)  ; 18
            (  -32.40    53.97   -26.30     1.36)  ; 19
            (  -32.57    53.88   -26.30     1.36)  ; 20
            (  -32.91    53.88   -26.30     1.36)  ; 21
            (  -33.17    53.71   -26.30     1.28)  ; 22
            (  -35.46    53.71   -26.00     1.28)  ; 23
            (  -35.80    53.88   -26.00     1.28)  ; 24
            (  -36.06    53.88   -26.00     1.28)  ; 25
            (  -36.31    53.97   -26.00     1.28)  ; 26
            (  -36.82    53.97   -26.00     1.28)  ; 27
            (  -36.99    54.05   -25.50     1.28)  ; 28
            (  -37.25    54.05   -25.50     1.28)  ; 29
            (  -37.59    54.14   -25.50     1.28)  ; 30
            (  -37.84    54.22   -25.50     1.28)  ; 31
            (  -38.10    54.22   -25.50     1.28)  ; 32
            (  -38.52    54.48   -25.50     1.28)  ; 33
            (  -39.03    54.65   -25.50     1.28)  ; 34
            (  -39.46    54.73   -25.00     1.28)  ; 35
            (  -39.88    54.90   -25.00     1.28)  ; 36
            (  -40.14    54.99   -25.00     1.28)  ; 37
            (  -40.56    55.16   -25.00     1.28)  ; 38
            (  -40.82    55.24   -25.00     1.28)  ; 39
            (  -41.42    55.50   -24.70     1.28)  ; 40
            (  -41.59    55.50   -24.70     1.28)  ; 41
            (  -41.76    55.58   -24.70     1.28)  ; 42
            (  -41.84    55.67   -24.70     1.28)  ; 43
            (  -42.01    55.84   -24.70     1.28)  ; 44
            (  -42.27    55.92   -24.70     1.28)  ; 45
            (  -42.52    56.09   -24.70     1.28)  ; 46
            (  -42.78    56.09   -24.50     1.28)  ; 47
            (  -42.95    56.26   -24.50     1.28)  ; 48
            (  -43.37    56.26   -24.50     1.28)  ; 49
            (  -43.71    56.43   -24.50     1.28)  ; 50
            (  -45.16    56.43   -24.10     1.28)  ; 51
            (  -45.58    56.60   -24.10     1.28)  ; 52
            (  -46.60    56.60   -23.90     1.19)  ; 53
            (  -46.77    56.69   -23.90     1.19)  ; 54
            (  -47.20    56.94   -23.90     1.19)  ; 55
            (  -47.45    56.94   -23.90     1.19)  ; 56
            (  -47.54    57.03   -23.50     1.19)  ; 57
            (  -48.05    57.45   -23.50     1.19)  ; 58
            (  -48.39    57.62   -23.50     1.19)  ; 59
            (  -48.81    57.62   -23.50     1.19)  ; 60
            (  -49.07    57.71   -23.20     1.19)  ; 61
            (  -49.32    57.96   -23.20     1.19)  ; 62
            (  -49.58    57.96   -23.20     1.19)  ; 63
            (  -49.83    58.05   -23.20     1.19)  ; 64
            (  -51.96    58.05   -23.00     1.19)  ; 65
            (  -52.04    57.96   -23.00     1.19)  ; 66
            (  -53.23    57.96   -22.50     1.19)  ; 67
            (  -53.91    58.05   -22.50     1.19)  ; 68
            (  -54.59    58.05   -21.90     1.19)  ; 69
            (  -54.85    58.13   -21.90     1.19)  ; 70
            (  -55.02    58.22   -21.90     1.19)  ; 71
            (  -55.27    58.30   -21.90     1.19)  ; 72
            (  -56.13    58.30   -21.90     1.19)  ; 73
            (  -56.21    58.39   -21.30     1.19)  ; 74
            (  -56.47    58.47   -21.30     1.19)  ; 75
            (  -56.89    58.64   -21.30     1.19)  ; 76
            (  -57.15    58.73   -21.30     1.19)  ; 77
            (  -57.32    58.82   -21.30     1.19)  ; 78
            (  -57.49    58.90   -21.30     1.19)  ; 79
            (  -57.66    58.90   -21.30     1.19)  ; 80
            (  -57.74    59.07   -21.20     1.19)  ; 81
            (  -57.91    59.07   -21.20     1.19)  ; 82
            (  -58.17    59.16   -21.20     1.19)  ; 83
            (  -58.59    59.50   -21.20     1.19)  ; 84
            (  -58.85    59.92   -21.20     1.19)  ; 85
            (  -59.02    60.09   -21.20     1.19)  ; 86
            (  -59.10    60.18   -21.20     1.19)  ; 87
            (  -59.44    60.35   -20.80     1.19)  ; 88
            (  -59.61    60.52   -20.80     1.19)  ; 89
            (  -59.78    60.60   -20.80     1.19)  ; 90
            (  -60.21    60.77   -20.80     1.19)  ; 91
            (  -60.46    60.77   -20.80     1.19)  ; 92
            (  -60.63    60.94   -20.80     1.19)  ; 93
            (  -61.23    60.94   -20.30     1.19)  ; 94
            (  -61.57    61.20   -20.30     1.19)  ; 95
            (  -61.74    61.20   -20.30     1.19)  ; 96
            (  -62.08    61.28   -20.30     1.19)  ; 97
            (  -62.33    61.37   -20.30     1.19)  ; 98
            (  -62.84    61.37   -19.80     1.19)  ; 99
            (  -63.01    61.45   -19.80     1.19)  ; 100
            (  -63.35    61.54   -19.80     1.19)  ; 101
            (  -63.69    61.62   -19.40     1.19)  ; 102
            (  -63.86    61.71   -19.40     1.19)  ; 103
            (  -64.12    61.79   -19.40     1.19)  ; 104
            (  -64.37    61.88   -19.40     1.19)  ; 105
            (  -64.71    61.96   -19.40     1.19)  ; 106
            (  -65.14    61.96   -19.40     1.19)  ; 107
            (  -65.22    62.05   -19.10     1.19)  ; 108
            (  -65.90    62.05   -19.10     1.19)  ; 109
            (  -66.41    62.22   -19.10     1.19)  ; 110
            (  -66.92    62.22   -19.10     1.19)  ; 111
            (  -67.35    62.30   -19.10     1.19)  ; 112
            (  -67.52    62.39   -19.10     1.19)  ; 113
            (  -68.03    62.39   -18.70     1.19)  ; 114
            (  -68.11    62.47   -18.70     1.19)  ; 115
            (  -68.54    62.47   -18.70     1.19)  ; 116
            (  -71.60    63.15   -17.60     1.11)  ; 117
            (  -73.47    63.15   -17.60     1.11)  ; 118
            (  -73.90    63.24   -16.90     1.11)  ; 119
            (  -74.15    63.32   -16.90     1.11)  ; 120
            (  -74.58    63.49   -16.90     1.11)  ; 121
            (  -74.75    63.58   -16.90     1.11)  ; 122
            (  -75.00    63.66   -16.90     1.11)  ; 123
            (  -75.26    63.75   -16.90     1.11)  ; 124
            (  -75.51    63.83   -16.90     1.11)  ; 125
            (  -75.68    63.92   -16.70     1.11)  ; 126
            (  -76.02    64.00   -16.70     1.11)  ; 127
            (  -76.53    64.09   -16.70     1.11)  ; 128
            (  -77.13    64.34   -16.70     1.11)  ; 129
            (  -77.55    64.51   -16.70     1.11)  ; 130
            (  -78.15    64.60   -16.70     1.11)  ; 131
            (  -78.49    64.60   -16.70     1.11)  ; 132
            (  -79.25    64.68   -16.10     1.11)  ; 133
            (  -79.68    64.85   -16.10     1.11)  ; 134
            (  -82.06    64.85   -15.80     1.11)  ; 135
            (  -82.23    64.77   -15.80     1.11)  ; 136
            (  -85.55    64.77   -15.50     1.11)  ; 137
            (  -86.40    64.85   -15.50     1.11)  ; 138
            (  -86.74    65.02   -15.50     1.11)  ; 139
            (  -86.91    65.19   -15.10     1.11)  ; 140
            (  -87.16    65.36   -15.10     1.11)  ; 141
            (  -87.33    65.53   -15.10     1.11)  ; 142
            (  -87.42    65.70   -15.10     1.11)  ; 143
            (  -87.59    65.79   -15.10     1.11)  ; 144
            (  -87.67    65.96   -15.10     1.11)  ; 145
            (  -87.76    66.04   -15.10     1.11)  ; 146
            (  -87.93    66.21   -14.90     1.11)  ; 147
            (  -88.18    66.38   -14.90     1.11)  ; 148
            (  -88.27    66.47   -14.90     1.11)  ; 149
            (  -88.35    66.55   -14.90     1.11)  ; 150
            (  -88.61    66.55   -14.90     1.11)  ; 151
            (  -88.78    66.64   -14.50     1.11)  ; 152
            (  -88.86    66.72   -14.50     1.11)  ; 153
            (  -89.12    66.64   -14.50     1.11)  ; 154
            (  -89.29    66.64   -14.50     1.11)  ; 155
            (  -89.54    66.47   -14.50     1.11)  ; 156
            (  -89.71    66.38   -13.80     1.11)  ; 157
            (  -89.80    66.30   -13.80     1.11)  ; 158
            (  -89.88    66.21   -13.80     1.11)  ; 159
            (  -90.14    66.13   -13.80     1.11)  ; 160
            (  -90.39    66.13   -13.80     1.11)  ; 161
            (  -90.48    66.04   -12.90     1.11)  ; 162
            (  -90.99    66.04   -12.90     1.11)  ; 163
            (  -91.07    66.13   -12.90     1.11)  ; 164
            (  -91.16    66.21   -12.90     1.11)  ; 165
            (  -91.33    66.30   -12.30     1.11)  ; 166
            (  -91.75    66.30   -12.30     1.11)  ; 167
            (  -91.92    66.47   -12.30     1.11)  ; 168
            (  -92.18    66.64   -12.10     1.11)  ; 169
            (  -95.26    67.78   -12.10     1.11)  ; 170
            (  -95.43    67.95   -12.10     1.11)  ; 171
            (  -95.68    68.12   -12.10     1.11)  ; 172
            (  -96.11    68.29   -12.10     1.11)  ; 173
            (  -97.13    68.80   -12.10     1.11)  ; 174
            (  -97.81    69.14   -12.10     1.11)  ; 175
            (  -98.83    69.14   -12.10     1.11)  ; 176
            (  -99.34    69.22   -11.60     1.11)  ; 177
            ( -100.61    69.22   -11.60     1.11)  ; 178
            ( -100.70    69.05   -11.60     1.11)  ; 179
            ( -100.95    68.88   -11.60     1.11)  ; 180
            ( -101.21    68.63   -10.90     1.11)  ; 181
            ( -101.38    68.54   -10.90     1.11)  ; 182
            ( -101.55    68.29   -10.90     1.11)  ; 183
            ( -101.55    68.12   -10.90     1.11)  ; 184
            ( -101.63    67.95   -10.90     1.11)  ; 185
            ( -101.80    67.78   -10.90     1.11)  ; 186
            ( -101.89    67.69   -10.90     1.11)  ; 187
            ( -102.06    67.52   -10.90     1.11)  ; 188
            ( -102.14    67.44   -10.10     1.11)  ; 189
            ( -102.23    67.27   -10.10     1.11)  ; 190
            ( -102.48    67.18   -10.10     1.11)  ; 191
            ( -102.74    67.18   -10.10     1.11)  ; 192
            ( -103.08    67.44   -10.10     1.11)  ; 193
            ( -103.33    67.44   -10.10     1.11)  ; 194
            ( -103.76    67.52   -10.10     1.11)  ; 195
            ( -104.01    67.52    -9.30     1.11)  ; 196
            ( -104.44    67.61    -9.30     1.11)  ; 197
            ( -105.29    67.69    -9.30     1.11)  ; 198
            ( -105.80    67.78    -9.30     1.11)  ; 199
            ( -105.97    67.86    -9.30     1.11)  ; 200
            ( -106.23    67.95    -9.30     1.11)  ; 201
            ( -106.57    68.12    -9.30     1.11)  ; 202
            ( -106.99    68.29    -9.00     1.11)  ; 203
            ( -107.42    68.63    -9.00     1.11)  ; 204
            ( -107.76    68.88    -9.00     1.11)  ; 205
            ( -107.84    69.05    -9.00     1.11)  ; 206
            ( -108.27    69.22    -9.00     1.11)  ; 207
            ( -108.69    69.14    -9.00     1.11)  ; 208
            ( -110.05    69.14    -8.90     1.11)  ; 209
            ( -110.82    69.05    -8.90     1.11)  ; 210
            ( -111.67    69.22    -8.90     1.11)  ; 211
            ( -112.52    69.22    -8.90     1.11)  ; 212
            ( -112.86    69.14    -8.90     1.11)  ; 213
            ( -114.13    69.14    -8.90     1.11)  ; 214
            ( -114.73    69.22    -8.90     1.11)  ; 215
            ( -115.15    69.31    -8.40     1.11)  ; 216
            ( -115.49    69.31    -8.40     1.11)  ; 217
            ( -116.00    69.56    -8.40     1.11)  ; 218
            ( -116.94    69.56    -8.40     1.11)  ; 219
            ( -117.19    69.73    -8.40     1.11)  ; 220
            ( -117.87    70.16    -7.90     1.11)  ; 221
            ( -117.96    70.41    -7.90     1.11)  ; 222
            ( -118.04    70.50    -7.90     1.11)  ; 223
            ( -118.04    70.67    -7.90     1.11)  ; 224
            ( -118.30    70.75    -7.90     1.11)  ; 225
            ( -118.47    70.92    -7.90     1.11)  ; 226
            ( -118.64    71.01    -7.90     1.11)  ; 227
            ( -118.72    71.35    -7.90     1.11)  ; 228
            ( -118.89    71.60    -7.90     1.11)  ; 229
            ( -119.06    71.94    -7.90     1.11)  ; 230
            ( -119.15    72.20    -7.90     1.11)  ; 231
            ( -119.32    72.54    -7.90     1.11)  ; 232
            ( -119.32    72.88    -7.90     1.11)  ; 233
            ( -119.49    73.05    -7.90     1.11)  ; 234
            ( -119.66    73.22    -7.90     1.11)  ; 235
            ( -119.83    73.39    -7.70     1.11)  ; 236
            ( -120.00    73.47    -7.70     1.11)  ; 237
            ( -120.26    73.73    -7.70     1.11)  ; 238
            ( -120.51    73.82    -7.70     1.11)  ; 239
            ( -120.77    73.99    -7.70     1.11)  ; 240
            ( -121.02    74.16    -7.70     1.11)  ; 241
            ( -121.45    74.50    -7.70     1.11)  ; 242
            ( -121.70    74.75    -7.40     1.11)  ; 243
            ( -121.79    74.92    -7.40     1.11)  ; 244
            ( -121.96    75.01    -7.40     1.11)  ; 245
            ( -122.38    75.18    -7.40     1.11)  ; 246
            ( -122.55    75.26    -7.40     1.11)  ; 247
            ( -122.64    75.43    -7.40     1.11)  ; 248
            ( -122.81    75.69    -7.40     1.11)  ; 249
            ( -123.23    76.03    -6.60     1.11)  ; 250
            ( -123.40    76.20    -6.60     1.11)  ; 251
            ( -123.49    76.28    -6.60     1.11)  ; 252
            ( -123.66    76.37    -6.60     1.11)  ; 253
            ( -123.91    76.54    -6.60     1.11)  ; 254
            ( -124.34    76.96    -5.70     1.11)  ; 255
            ( -124.42    77.05    -5.70     1.11)  ; 256
            ( -124.51    77.13    -5.70     1.11)  ; 257
            ( -124.68    77.30    -5.70     1.11)  ; 258
            ( -124.85    77.39    -5.70     1.11)  ; 259
            ( -124.93    77.56    -5.70     1.11)  ; 260
            ( -125.02    77.64    -5.70     1.11)  ; 261
            ( -125.10    77.73    -5.20     1.11)  ; 262
            ( -125.27    77.90    -5.20     1.11)  ; 263
            ( -125.61    78.07    -5.20     1.11)  ; 264
            ( -125.70    78.15    -5.20     1.11)  ; 265
            ( -125.87    78.24    -5.20     1.11)  ; 266
            ( -126.21    78.32    -5.20     1.11)  ; 267
            ( -126.38    78.49    -4.70     1.11)  ; 268
            ( -126.55    78.58    -4.70     1.11)  ; 269
            ( -126.97    78.58    -4.70     1.11)  ; 270
            ( -127.23    78.66    -4.70     1.11)  ; 271
            ( -127.57    78.75    -4.70     1.11)  ; 272
            ( -127.65    78.83    -4.10     1.11)  ; 273
            ( -127.82    78.83    -4.10     1.11)  ; 274
            ( -127.91    79.09    -4.10     1.11)  ; 275
            ( -128.08    79.26    -4.10     1.11)  ; 276
            ( -128.25    79.34    -4.10     1.11)  ; 277
            ( -128.42    79.60    -3.40     1.11)  ; 278
            ( -130.97    79.60    -1.50     1.11)  ; 279
            ( -131.22    79.34    -1.50     1.11)  ; 280
            ( -131.48    79.09    -1.50     1.11)  ; 281
            ( -131.65    79.09    -1.50     1.11)  ; 282
            ( -131.73    79.00    -1.50     1.11)  ; 283
            ( -131.82    78.92    -1.50     1.11)  ; 284
            ( -131.99    78.83    -1.00     1.11)  ; 285
            ( -132.16    78.75    -1.00     1.11)  ; 286
            ( -132.33    78.75    -1.00     1.11)  ; 287
            ( -132.50    78.66    -1.00     1.11)  ; 288
            ( -132.75    78.66    -1.00     1.11)  ; 289
            ( -132.84    78.83    -1.00     1.11)  ; 290
            ( -133.09    79.00    -0.70     1.11)  ; 291
            ( -133.43    79.34    -0.70     1.11)  ; 292
            ( -133.60    79.43    -0.70     1.11)  ; 293
            ( -133.69    79.51    -0.70     1.11)  ; 294
            ( -133.86    79.60    -0.70     1.11)  ; 295
            ( -134.03    79.68    -0.70     1.11)  ; 296
            ( -134.12    79.85    -0.70     1.11)  ; 297
            ( -134.20    79.94    -0.30     1.11)  ; 298
            ( -134.29    80.02    -0.30     1.11)  ; 299
            ( -135.14    80.53    -0.30     1.11)  ; 300
            ( -135.65    80.96    -0.30     1.11)  ; 301
            ( -135.82    81.04    -0.30     1.11)  ; 302
            ( -135.99    81.13    -0.30     1.11)  ; 303
            ( -135.99    81.47     0.20     1.11)  ; 304
            ( -136.07    81.47     0.20     1.11)  ; 305
            ( -138.11    82.83     0.20     1.11)  ; 306
            ( -138.37    83.17     0.20     1.11)  ; 307
            ( -138.62    83.25     0.20     1.11)  ; 308
            ( -139.22    83.85     0.40     1.11)  ; 309
            ( -139.56    84.02     0.40     1.11)  ; 310
            ( -139.90    84.27     0.40     1.11)  ; 311
            ( -140.66    84.61     0.40     1.11)  ; 312
            ( -141.26    84.95     0.40     1.11)  ; 313
            ( -141.51    85.04     0.40     1.11)  ; 314
            ( -141.68    85.12     0.40     1.11)  ; 315
            ( -142.11    85.29     0.40     1.11)  ; 316
            ( -142.79    85.29     1.60     1.11)  ; 317
            ( -142.96    85.21     1.60     1.11)  ; 318
            ( -143.13    85.21     1.60     1.11)  ; 319
            ( -143.21    85.04     1.60     1.11)  ; 320
            ( -143.47    84.61     2.30     1.11)  ; 321
            ( -143.55    84.44     2.30     1.11)  ; 322
            ( -143.81    84.10     2.30     1.11)  ; 323
            ( -143.98    83.76     2.30     1.11)  ; 324
            ( -144.15    83.68     2.30     1.11)  ; 325
            ( -144.15    83.42     2.30     1.11)  ; 326
            ( -144.23    83.34     2.30     1.11)  ; 327
            ( -144.40    83.17     2.70     1.11)  ; 328
            ( -144.66    82.91     2.70     1.11)  ; 329
            ( -145.17    82.91     2.70     1.11)  ; 330
            ( -145.51    82.74     2.70     1.11)  ; 331
            ( -146.70    82.74     3.20     1.11)  ; 332
            ( -146.87    82.83     3.20     1.11)  ; 333
            ( -147.12    82.91     3.20     1.11)  ; 334
            ( -147.29    83.17     3.20     1.11)  ; 335
            ( -147.46    83.34     3.20     1.11)  ; 336
            ( -147.55    83.51     3.20     1.11)  ; 337
            ( -147.72    83.59     3.70     1.11)  ; 338
            ( -147.89    83.76     3.70     1.11)  ; 339
            ( -148.66    84.02     3.70     1.11)  ; 340
            ( -149.00    84.19     3.70     1.11)  ; 341
            ( -149.42    84.44     3.70     1.11)  ; 342
            ( -149.59    84.61     3.70     1.11)  ; 343
            ( -149.76    84.61     3.70     1.11)  ; 344
            ( -150.02    84.70     3.70     1.11)  ; 345
            ( -150.53    84.78     4.00     1.11)  ; 346
            ( -150.95    84.95     4.00     1.11)  ; 347
            ( -151.29    85.04     4.00     1.11)  ; 348
            ( -151.46    85.12     4.00     1.11)  ; 349
            ( -151.89    85.38     4.00     1.11)  ; 350
            ( -152.74    85.46     4.00     1.11)  ; 351
            ( -152.99    85.55     4.00     1.11)  ; 352
            ( -153.08    85.63     4.40     1.11)  ; 353
            ( -153.59    85.80     4.40     1.11)  ; 354
            ( -154.01    86.14     4.40     1.11)  ; 355
            ( -154.35    86.31     4.40     1.11)  ; 356
            ( -154.44    86.48     4.70     1.11)  ; 357
            ( -154.69    86.65     4.70     1.11)  ; 358
            ( -155.03    87.08     4.70     1.11)  ; 359
            ( -155.29    87.33     4.70     1.11)  ; 360
            ( -155.46    87.42     4.70     1.11)  ; 361
            ( -155.71    87.50     4.70     1.11)  ; 362
            ( -155.97    87.59     4.70     1.11)  ; 363
            ( -156.22    87.67     5.10     1.11)  ; 364
            ( -156.39    87.76     5.10     1.11)  ; 365
            ( -156.82    87.76     5.50     1.11)  ; 366
            ( -156.97    87.69     7.40     1.11)  ; 367
            ( -157.39    87.77     7.40     1.11)  ; 368
            ( -157.90    87.94     7.40     1.11)  ; 369
            ( -158.07    87.94     7.40     1.11)  ; 370
            ( -158.33    88.03     8.70     1.11)  ; 371
            ( -158.67    88.20     8.70     1.11)  ; 372
            ( -158.84    88.37     8.70     1.11)  ; 373
            ( -159.09    88.45     8.70     1.11)  ; 374
            ( -159.26    88.54     8.70     1.11)  ; 375
            ( -159.43    88.62     8.70     1.11)  ; 376
            ( -159.60    88.71     9.40     1.11)  ; 377
            ( -160.03    88.96     9.40     1.11)  ; 378
            ( -160.28    89.05     9.40     1.11)  ; 379
            ( -160.96    89.05     9.40     1.11)  ; 380
            ( -161.13    89.22     9.40     1.11)  ; 381
            ( -161.30    89.30     9.40     1.11)  ; 382
            ( -161.47    89.39     9.90     1.11)  ; 383
            ( -161.73    89.47     9.90     1.02)  ; 384
            ( -161.81    89.56     9.90     1.02)  ; 385
            ( -161.98    89.64     9.90     1.02)  ; 386
            ( -162.15    89.73    10.50     1.02)  ; 387
